TEIL;LAGER;COUNT;MIN;MAX;AVG
D;000039523;100;289.00;10098.00;731.41
D;000039533;102;286.00;2891.00;408.29
D;000039541;100;287.00;27231.00;934.96
D;000039544;100;287.00;1844.00;461.88
D;000039900;100;287.00;4669.00;497.43
D;000039903;99;242.00;3442.00;488.66
D;000039906;100;286.00;204524.00;4662.44
D;000039910;99;289.00;2880.00;471.98
D;000039918;100;293.00;2013.00;508.88
D;000039921;100;278.00;1757.00;388.62
D;000040331;100;287.00;56898.00;1884.18
D;000040338;100;297.00;4015.00;554.61
D;000040340;100;281.00;3789.00;454.68
D;000040345;99;225.00;25960.00;957.86
D;000040496;100;318.00;2970.00;502.66
D;000040502;100;293.00;3624.00;498.61
D;000040691;100;293.00;27854.00;987.39
D;000040693;100;290.00;3516.00;443.42
D;000040695;100;285.00;3258.00;520.63
D;000040702;100;291.00;3138.00;421.85
D;000040980;100;285.00;27202.00;1047.31
D;000040989;100;295.00;3616.00;516.72
D;000041352;100;301.00;1366.00;456.29
D;000041355;100;292.00;32866.00;1257.76
D;000041362;103;291.00;56566.00;1508.77
D;000041365;98;291.00;3223.00;497.05
D;000041370;100;303.00;2597.00;574.92
D;000041559;100;291.00;3676.00;551.72
D;000041566;100;284.00;3895.00;592.43
D;000041570;100;293.00;2781.00;527.69
D;000041741;100;293.00;57306.00;1560.26
D;000042213;100;287.00;198673.00;4369.04
D;000042248;100;287.00;1690.00;433.13
D;000042309;100;276.00;3282.00;480.01
D;000042310;100;288.00;28684.00;1419.33
D;000042351;100;290.00;2565.00;438.17
D;000042500;100;295.00;58346.00;1677.18
D;000042503;100;291.00;27441.00;1001.85
D;000042505;100;284.00;2938.00;636.92
D;000042508;100;297.00;61466.00;1740.40
D;000042513;100;297.00;56689.00;1646.09
D;000042869;100;291.00;3267.00;443.98
D;000042872;100;290.00;248860.00;5526.38
D;000042877;100;293.00;56620.00;1603.74
D;000042998;100;287.00;1926.00;434.21
D;000043003;100;292.00;2087.00;401.72
D;000043009;100;292.00;57079.00;1652.75
D;000043102;100;278.00;27045.00;740.62
D;000043103;100;286.00;27098.00;637.68
D;000043632;100;274.00;4967.00;432.51
D;000043636;100;289.00;52395.00;1452.19
D;000043638;100;287.00;3084.00;447.42
D;000043641;100;284.00;53133.00;1479.87
D;000043801;100;291.00;2873.00;498.15
D;000043804;100;287.00;3044.00;456.18
D;000043805;100;288.00;1777.00;376.65
D;000043808;100;287.00;2252.00;473.21
D;000044093;100;286.00;25400.00;930.14
D;000044096;100;278.00;4079.00;464.16
D;000044097;99;288.00;2721.00;432.00
D;000044100;100;273.00;213973.00;4800.48
D;000044102;101;288.00;3177.00;541.76
D;000044105;100;288.00;2835.00;429.29
D;000044361;99;231.00;2653.00;464.86
D;000044365;100;286.00;1979.00;447.44
D;000044375;102;287.00;2807.00;482.72
D;000044503;100;286.00;3691.00;415.78
D;000044505;97;286.00;3000.00;469.22
D;000044506;100;290.00;57057.00;1577.09
D;000044656;102;288.00;2838.00;407.02
D;000044658;99;283.00;3006.00;528.38
D;000044660;101;287.00;2633.00;490.18
D;000044775;100;280.00;3302.00;504.14
D;000044855;100;289.00;25650.00;882.71
D;000044859;100;276.00;2687.00;432.59
D;000044963;100;279.00;2770.00;466.08
D;000044967;100;289.00;1598.00;388.36
D;000044971;100;289.00;766.00;353.91
D;000045335;100;272.00;6041.00;652.02
D;000045338;100;287.00;289997.00;6261.31
D;000045339;100;286.00;2420.00;468.98
D;000045482;101;287.00;2353.00;377.52
D;000045490;100;289.00;29419.00;1057.71
D;000045495;100;290.00;1654.00;399.34
D;000045501;100;288.00;4843.00;508.43
D;000045504;100;293.00;3152.00;398.79
D;000045506;100;287.00;26145.00;1401.41
D;000045764;100;289.00;2448.00;425.40
D;000045765;101;280.00;22666.00;731.73
D;000045769;99;292.00;6554.00;612.69
D;000045774;99;301.00;2240.00;371.53
D;000045775;97;286.00;1313.00;386.24
D;000045951;100;287.00;27813.00;929.20
D;000045955;99;289.00;892.00;407.95
D;000045958;100;286.00;210826.00;4802.29
D;000045960;99;290.00;2585.00;453.73
D;000046171;100;272.00;2672.00;427.67
D;000046176;100;287.00;1168.00;385.00
D;000046181;99;273.00;1755.00;408.20
D;000046375;100;291.00;27228.00;887.92
D;000046381;100;288.00;2481.00;401.55
D;000046382;100;287.00;1786.00;368.08
D;000046387;100;294.00;3092.00;455.13
D;000046388;100;289.00;1212.00;361.40
D;000046708;100;293.00;4127.00;598.93
D;000046714;100;294.00;1228.00;381.78
D;000046717;100;293.00;2956.00;418.58
D;000046963;100;284.00;2378.00;396.17
D;000046968;100;288.00;1780.00;422.28
D;000046970;100;273.00;26735.00;1011.00
D;000047147;100;290.00;26712.00;1047.91
D;000047155;100;287.00;199830.00;4458.07
D;000047157;100;288.00;2155.00;404.06
D;000047161;100;295.00;2825.00;464.88
D;000047164;103;290.00;938.00;354.10
D;000047728;100;297.00;2566.00;409.30
D;000047735;100;296.00;28821.00;1167.30
D;000047745;98;287.00;4536.00;459.01
D;000047753;100;293.00;2783.00;426.58
D;000047754;100;298.00;4007.00;501.72
D;000047973;100;297.00;4431.00;477.80
D;000047976;100;299.00;7417.00;595.63
D;000048115;100;284.00;198792.00;4401.25
D;000048116;99;284.00;26243.00;685.62
D;000048124;100;285.00;8874.00;640.04
D;000048125;99;283.00;9318.00;551.15
D;000048128;100;287.00;26031.00;675.63
D;000048341;100;287.00;2870.00;413.70
D;000048345;100;288.00;25582.00;967.85
D;000048490;100;290.00;2858.00;476.97
D;000048491;99;282.00;26723.00;1656.66
D;000048493;100;290.00;2670.00;401.92
D;000048497;100;290.00;1814.00;439.82
D;000048621;100;294.00;1804.00;433.89
D;000048623;101;301.00;2493.00;483.39
D;000048828;100;301.00;2724.00;483.65
D;000048834;100;288.00;3063.00;398.55
D;000049064;100;289.00;1697.00;395.12
D;000049070;100;285.00;737.00;333.53
D;000049073;100;286.00;26763.00;1004.35
D;000049080;100;290.00;3168.00;447.24
D;000049082;100;288.00;1278.00;375.91
D;000049107;100;283.00;2852.00;555.37
D;000049458;100;285.00;1589.00;397.06
D;000049463;100;289.00;26460.00;952.23
D;000049464;100;284.00;25440.00;894.01
D;000049622;100;287.00;2925.00;387.49
D;000049626;100;286.00;2626.00;454.77
D;000049630;100;286.00;2532.00;429.57
D;000049631;100;289.00;3695.00;437.92
D;000049635;100;286.00;3485.00;483.08
D;000049637;100;291.00;1623.00;410.87
D;000049645;101;286.00;1193.00;380.25
D;000050075;100;288.00;26207.00;987.52
D;000050080;100;298.00;3668.00;520.18
D;000050084;100;294.00;113358.00;2703.44
D;000050565;100;281.00;4906.00;567.49
D;000050568;100;273.00;6456.00;684.85
D;000050572;100;292.00;2460.00;402.12
D;000050575;100;286.00;2817.00;483.90
D;000050578;100;286.00;28821.00;1012.84
D;000050579;100;281.00;26709.00;1010.48
D;000050728;100;288.00;2404.00;399.48
D;000050744;100;275.00;2919.00;588.70
D;000050747;101;288.00;27969.00;1071.14
D;000050999;100;290.00;2746.00;560.60
D;000051004;100;273.00;230495.00;5040.68
D;000051007;101;275.00;2322.00;435.86
D;000051139;100;291.00;38226.00;1190.86
D;000051143;100;286.00;32237.00;1303.25
D;000051146;100;286.00;5785.00;560.57
D;000051148;100;289.00;3423.00;476.03
D;000051152;100;287.00;2852.00;455.34
D;000051154;100;289.00;3772.00;515.50
D;000051326;100;299.00;2597.00;412.51
D;000051329;100;279.00;2302.00;433.04
D;000051333;100;289.00;4245.00;673.27
D;000051685;100;287.00;114155.00;2752.60
D;000051688;100;288.00;30379.00;1445.77
D;000051961;100;290.00;3004.00;406.13
D;000051964;100;297.00;4596.00;514.08
D;000051969;101;313.00;2960.00;519.80
D;000051970;99;286.00;2784.00;477.88
D;000052286;100;311.00;27019.00;1122.60
D;000052289;100;290.00;26119.00;1124.00
D;000052291;100;299.00;3344.00;722.79
D;000052530;100;299.00;1422.00;457.24
D;000052535;101;293.00;4712.00;651.03
D;000052539;100;292.00;3099.00;467.99
D;000052721;100;284.00;25930.00;1010.54
D;000052726;100;291.00;199889.00;4522.90
D;000052727;100;292.00;1755.00;395.07
D;000052731;100;284.00;1554.00;365.40
D;000052736;100;288.00;2961.00;482.57
D;000052872;101;293.00;2823.00;412.89
D;000052880;101;279.00;3379.00;477.90
D;000053124;100;292.00;25587.00;934.04
D;000053125;100;301.00;3381.00;533.22
D;000053134;100;295.00;3427.00;450.80
D;000053137;100;296.00;29355.00;976.22
D;000053141;100;297.00;3196.00;491.49
D;000053296;100;276.00;2774.00;381.51
D;000053297;100;297.00;2734.00;517.19
D;000053298;100;274.00;2535.00;489.91
D;000053530;100;273.00;1907.00;446.44
D;000053533;100;297.00;1700.00;432.59
D;000053536;100;261.00;26223.00;958.99
D;000053539;100;273.00;28746.00;1360.95
D;000053743;100;274.00;5509.00;473.31
D;000053749;100;262.00;26345.00;1002.02
D;000053755;100;277.00;1646.00;405.69
D;000053757;100;260.00;4352.00;674.73
D;000054057;100;264.00;5256.00;511.25
D;000054059;100;275.00;26727.00;1032.53
D;000054064;101;277.00;1744.00;471.96
D;000054072;59;287.00;2742.00;413.80
D;074287356;2;1835.00;1845.00;1840.00
E;000027979;99;358.00;923153.00;18608.08
E;000027982;100;361.00;26039.00;1130.20
E;000027984;100;359.00;2829.00;565.57
E;000028007;100;358.00;3075.00;604.99
E;000028009;99;361.00;26157.00;872.90
E;000028012;100;366.00;2004.00;525.80
E;000028393;100;362.00;1998.00;524.14
E;000028397;100;357.00;25437.00;984.78
E;000028656;100;359.00;25313.00;1074.87
E;000028700;100;357.00;2622.00;544.65
E;000028778;98;352.00;2970.00;625.70
E;000028782;102;348.00;2865.00;575.52
E;000028783;100;360.00;1850.00;486.97
E;000028784;100;346.00;3027.00;688.79
E;000028786;100;356.00;2699.00;674.27
E;000028789;100;348.00;2426.00;523.83
E;000028791;100;347.00;198903.00;4585.16
E;000028797;100;347.00;2464.00;499.48
E;000029036;100;347.00;1739.00;488.28
E;000029040;100;346.00;4005.00;662.25
E;000029044;100;352.00;229659.00;5097.23
E;000029051;100;344.00;2627.00;638.83
E;000029339;100;364.00;2767.00;571.40
E;000029345;100;362.00;25488.00;1053.27
E;000029350;100;365.00;27577.00;1039.69
E;000029355;100;345.00;25469.00;1068.26
E;000029611;100;367.00;1898.00;500.02
E;000029617;100;333.00;1595.00;457.58
E;000029619;100;336.00;3153.00;516.28
E;000029625;100;333.00;3066.00;526.12
E;000029628;100;345.00;2572.00;549.84
E;000029936;100;365.00;4542.00;846.60
E;000030120;100;373.00;230429.00;5186.67
E;000030124;100;376.00;1848.00;515.11
E;000030125;100;349.00;59259.00;1706.99
E;000030224;100;336.00;8105.00;683.17
E;000030227;100;335.00;2547.00;597.79
E;000030232;100;332.00;1814.00;471.55
E;000030238;100;334.00;27010.00;981.54
E;000030245;100;319.00;2722.00;490.38
E;000030248;100;331.00;199409.00;4544.14
E;000030254;100;315.00;8763.00;644.68
E;000030774;100;335.00;31493.00;1171.03
E;000030777;100;334.00;2701.00;497.12
E;000030781;100;332.00;25645.00;1017.76
E;000030787;102;335.00;3351.00;585.82
E;000030789;100;336.00;2710.00;500.42
E;000031388;100;331.00;6996.00;661.93
E;000031392;100;343.00;1812.00;491.51
E;000031394;100;340.00;1778.00;511.24
E;000031395;100;343.00;26012.00;1022.94
E;000031405;98;339.00;3320.00;551.06
E;000031467;100;342.00;2519.00;497.39
E;000031469;100;338.00;1981.00;504.50
E;000031474;102;337.00;199889.00;4511.26
E;000031478;100;338.00;8887.00;765.01
E;000031481;98;356.00;25956.00;994.41
E;000031484;100;342.00;3656.00;591.75
E;000031568;102;293.00;204701.00;4504.58
E;000031570;100;340.00;25941.00;1147.42
E;000031899;99;299.00;4940.00;582.22
E;000031902;101;312.00;2618.00;446.90
E;000031906;101;314.00;2993.00;465.05
E;000031911;98;308.00;1576.00;429.26
E;000032168;99;315.00;22581.00;874.67
E;000032170;100;304.00;25926.00;1058.06
E;000032175;100;339.00;35866.00;1216.30
E;000032179;100;340.00;2700.00;506.41
E;000032182;102;281.00;2037.00;418.89
E;000032187;100;300.00;285591.00;6124.07
E;000032189;98;316.00;25976.00;993.79
E;000032193;102;297.00;2635.00;547.07
E;000032195;100;341.00;12953.00;736.29
E;000032201;100;313.00;3205.00;461.71
E;000032848;98;312.00;59708.00;1706.31
E;000032852;100;334.00;220126.00;4909.03
E;000032856;100;318.00;14474.00;835.06
E;000032860;100;313.00;25318.00;987.15
E;000032997;100;314.00;2053.00;462.11
E;000033002;101;312.00;2271.00;615.24
E;000033006;100;275.00;2485.00;528.21
E;000033008;100;314.00;2008.00;442.81
E;000033229;100;316.00;2684.00;546.24
E;000033238;100;315.00;1482.00;422.39
E;000033245;100;323.00;26089.00;1009.79
E;000033249;98;323.00;5537.00;840.99
E;000033254;102;283.00;219735.00;8071.44
E;000033567;98;325.00;2310.00;531.32
E;000033568;100;333.00;25796.00;918.10
E;000033572;102;288.00;2073.00;453.11
E;000033576;100;316.00;230316.00;5294.57
E;000033855;100;285.00;229864.00;5049.43
E;000033858;100;319.00;2308.00;534.64
E;000033861;100;320.00;3429.00;607.94
E;000034247;100;326.00;4057.00;668.00
E;000034255;100;355.00;27621.00;1142.34
E;000034259;100;321.00;26673.00;1036.08
E;000034263;100;334.00;2922.00;507.49
E;000034539;100;343.00;2985.00;703.20
E;000034542;102;320.00;2966.00;579.47
E;000034546;99;321.00;25403.00;1287.90
E;000034548;98;320.00;26449.00;992.82
E;000034550;100;299.00;1149.00;439.37
E;000034913;100;337.00;2202.00;543.80
E;000034915;100;337.00;26113.00;1051.41
E;000034917;100;336.00;2792.00;525.61
E;000035072;100;361.00;26851.00;1156.14
E;000035073;100;339.00;3576.00;516.70
E;000035077;100;337.00;2894.00;548.85
E;000035080;100;350.00;2055.00;527.85
E;000035085;101;358.00;3255.00;543.15
E;000035549;100;313.00;1744.00;426.72
E;000035551;100;321.00;26445.00;1068.72
E;000035725;40;317.00;3385.00;710.45
E;000035767;100;325.00;2196.00;425.12
E;000035776;100;333.00;3022.00;573.42
E;000035780;100;317.00;1002.00;422.52
E;000036246;101;312.00;49253.00;1582.29
E;000036252;101;320.00;1779.00;458.35
E;000036262;100;292.00;2279.00;482.37
E;000036265;100;325.00;2516.00;460.07
E;000036270;99;319.00;26785.00;1032.93
E;000036868;100;321.00;2529.00;474.20
E;000036872;100;321.00;2476.00;441.21
E;000036876;100;311.00;2712.00;560.60
E;000036882;100;345.00;1980.00;493.18
E;000036959;100;326.00;3077.00;443.89
E;000036966;100;312.00;1086.00;398.07
E;000036973;100;311.00;29778.00;1092.68
E;000037243;100;336.00;2876.00;482.96
E;000037248;100;310.00;2676.00;460.50
E;000037249;100;336.00;3559.00;538.79
E;000037373;100;347.00;3393.00;713.93
E;000037375;100;347.00;25977.00;1050.09
E;000037378;99;323.00;3200.00;465.30
E;000037379;100;324.00;211066.00;4715.74
E;000037381;100;314.00;714.00;448.73
E;000037386;101;373.00;27985.00;1779.69
E;000037388;100;347.00;3944.00;639.07
E;000037807;101;308.00;1220.00;439.97
E;000037810;100;314.00;3050.00;534.19
E;000037814;102;315.00;1954.00;472.33
E;000037817;98;313.00;3106.00;535.38
E;000037821;100;310.00;3118.00;525.62
E;000037831;100;313.00;7322.00;624.17
E;000037917;100;318.00;4216.00;565.32
E;000037922;102;297.00;200368.00;5518.26
E;000037924;100;316.00;6410.00;597.10
E;000038488;99;316.00;57024.00;1655.28
E;000038494;100;314.00;2410.00;442.00
E;000038496;97;314.00;25882.00;950.61
E;000038508;98;313.00;1771.00;490.32
E;000038832;99;336.00;9860.00;859.97
E;000038834;100;315.00;2765.00;486.64
E;000038837;98;317.00;231404.00;5213.44
E;000039170;102;314.00;1962.00;467.34
E;000039174;100;313.00;3017.00;641.19
E;000039300;100;315.00;21838.00;1023.19
E;000039304;101;338.00;2531.00;568.53
E;000039614;200;312.00;3053.00;486.67
E;000039762;100;315.00;1728.00;427.78
E;000039769;100;290.00;5416.00;508.73
E;000039774;100;373.00;56725.00;1608.97
E;000039779;100;353.00;3744.00;606.70
E;000039783;100;332.00;2977.00;604.26
E;000039786;100;312.00;25900.00;951.86
E;000040034;100;325.00;35845.00;1642.21
E;000040043;100;308.00;25669.00;941.54
E;000040045;100;311.00;2847.00;472.36
E;000040053;98;326.00;56505.00;1610.05
E;000040321;100;292.00;3079.00;508.30
E;000040322;102;313.00;3536.00;476.15
E;000040326;98;313.00;3339.00;459.77
E;000040329;100;310.00;2648.00;485.20
E;000040734;102;310.00;2802.00;457.56
E;000040740;100;328.00;1575.00;504.54
E;000040743;102;343.00;200142.00;4407.86
E;000040747;102;327.00;2109.00;452.45
E;000040754;97;309.00;2048.00;442.57
E;000040984;101;322.00;1958.00;426.89
E;000040988;102;314.00;42137.00;1513.35
E;000041385;100;314.00;731.00;372.29
E;000041387;100;314.00;1721.00;468.27
E;000041446;100;313.00;2393.00;502.05
E;000041457;65;304.00;1833.00;464.91
E;000041464;100;315.00;25841.00;1134.51
E;000041665;103;308.00;2650.00;490.01
E;000041668;99;309.00;2030.00;452.15
E;000041671;101;325.00;2453.00;436.90
E;000041676;100;303.00;4084.00;495.27
E;000041956;133;307.00;36909.00;1040.33
E;000042023;101;327.00;16204.00;797.52
E;000042025;99;335.00;25906.00;1080.17
E;000042032;100;330.00;25591.00;1021.68
E;000042153;100;314.00;14499.00;628.72
E;000042157;100;316.00;10546.00;596.56
E;000042160;100;329.00;2607.00;477.76
E;000042166;100;291.00;1727.00;500.93
E;000042459;100;326.00;25860.00;1147.72
E;000042468;100;324.00;58127.00;1835.38
E;000042473;100;347.00;58416.00;1828.32
E;000042477;100;325.00;2301.00;593.46
E;000042842;100;305.00;26781.00;975.17
E;000042845;100;324.00;2769.00;571.51
E;000042848;100;349.00;60605.00;1921.85
E;000042852;100;334.00;245493.00;5535.92
E;000043127;100;305.00;2871.00;481.42
E;000043135;200;303.00;57344.00;1011.95
E;000043138;100;305.00;1436.00;436.90
E;000043142;100;310.00;1369.00;407.64
E;000043811;100;304.00;2265.00;475.33
E;000043812;100;312.00;2114.00;456.70
E;000043815;100;288.00;25816.00;929.05
E;000043817;100;317.00;199167.00;4504.24
E;000044019;100;305.00;4588.00;560.26
E;000044021;101;312.00;2454.00;469.32
E;000044026;99;298.00;56414.00;1603.87
E;000044028;100;306.00;2123.00;442.27
E;000044256;103;316.00;1605.00;434.78
E;000044258;97;316.00;56009.00;1536.94
E;000044263;101;300.00;2193.00;498.06
E;000044265;100;302.00;37014.00;1162.32
E;000044268;100;302.00;2689.00;447.71
E;000044536;100;306.00;2651.00;447.71
E;000044542;100;284.00;25576.00;1063.70
E;000044545;100;314.00;2847.00;493.48
E;000044553;100;305.00;2450.00;451.32
E;000044612;100;304.00;2486.00;453.79
E;000044613;100;307.00;2830.00;461.91
E;000044616;100;305.00;2375.00;463.59
E;000044772;100;310.00;1784.00;430.07
E;000044815;100;315.00;2493.00;467.26
E;000044932;100;306.00;2140.00;439.80
E;000044935;101;306.00;3418.00;472.93
E;000044938;99;311.00;25924.00;1012.69
E;000045020;100;281.00;1465.00;420.11
E;000045026;100;293.00;1991.00;419.38
E;000045255;100;312.00;288816.00;6530.89
E;000045256;100;311.00;1415.00;396.49
E;000045259;100;303.00;2608.00;478.67
E;000045260;100;301.00;2760.00;472.90
E;000045264;101;271.00;25601.00;1152.77
E;000045266;100;310.00;1571.00;398.71
E;000045267;100;302.00;2075.00;424.93
E;000045437;101;319.00;3542.00;459.66
E;000045439;98;305.00;1015.00;368.90
E;000045445;99;305.00;2800.00;466.52
E;000045447;100;324.00;25405.00;1060.00
E;000045692;99;320.00;902.00;378.68
E;000045696;98;305.00;198297.00;4517.31
E;000045870;99;305.00;5366.00;459.89
E;000045871;100;296.00;2880.00;466.74
E;000045878;98;305.00;2166.00;431.30
E;000045879;99;306.00;34182.00;1114.49
E;000046120;100;313.00;25739.00;1195.72
E;000046124;100;304.00;1079.00;386.37
E;000046318;100;318.00;2357.00;463.66
E;000046323;99;310.00;2218.00;460.45
E;000046325;101;308.00;25698.00;932.77
E;000046633;100;314.00;1413.00;430.10
E;000046635;100;309.00;2481.00;477.20
E;000046638;100;320.00;27313.00;943.65
E;000046640;100;309.00;208582.00;4920.92
E;000046643;100;320.00;2541.00;433.41
E;000046856;100;307.00;2314.00;527.45
E;000046858;100;293.00;25944.00;950.10
E;000046861;100;304.00;2780.00;461.07
E;000046863;100;296.00;1567.00;454.75
E;000046866;100;307.00;2861.00;464.51
E;000047331;100;296.00;25917.00;1049.41
E;000047333;100;318.00;1753.00;480.77
E;000047337;100;307.00;2815.00;466.33
E;000047339;100;316.00;2273.00;421.06
E;000047342;101;319.00;2776.00;447.49
E;000047344;99;308.00;4980.00;526.37
E;000047651;98;318.00;142847.00;3361.74
E;000047655;100;309.00;2126.00;460.37
E;000047660;100;309.00;25741.00;1038.78
E;000047666;100;309.00;4624.00;524.17
E;000048063;100;319.00;25684.00;906.94
E;000048066;102;317.00;1700.00;431.59
E;000048068;100;320.00;2549.00;447.40
E;000048276;100;325.00;25964.00;967.51
E;000048279;100;315.00;1836.00;417.79
E;000048284;101;310.00;2749.00;463.39
E;000048285;100;317.00;2697.00;432.54
E;000048291;98;320.00;25724.00;725.29
E;000048292;100;312.00;1720.00;455.08
E;000048453;100;314.00;2577.00;507.90
E;000048454;100;314.00;2668.00;420.70
E;000048626;101;302.00;1200.00;395.18
E;000048628;99;310.00;198820.00;4422.70
E;000048630;104;315.00;2600.00;443.24
E;000048634;97;321.00;2532.00;489.74
E;000048743;100;300.00;26188.00;946.74
E;000048748;100;300.00;2605.00;486.86
E;000048925;100;302.00;3306.00;553.08
E;000048930;100;305.00;2715.00;437.74
E;000048936;100;312.00;1735.00;430.03
E;000049237;100;307.00;3449.00;693.74
E;000049240;100;319.00;34464.00;1126.44
E;000049246;100;317.00;2609.00;473.87
E;000049333;100;318.00;1876.00;421.13
E;000049340;99;285.00;2689.00;531.61
E;000049491;100;304.00;1426.00;418.91
E;000049495;100;303.00;25656.00;936.66
E;000049499;100;318.00;2405.00;444.59
E;000049781;99;310.00;1208.00;417.82
E;000049783;99;308.00;25780.00;1018.92
E;000049786;100;310.00;2423.00;468.82
E;000049791;100;317.00;204006.00;4520.24
E;000050090;100;307.00;1129.00;395.55
E;000050091;100;306.00;2313.00;464.11
E;000050096;102;319.00;2145.00;454.60
E;000050536;100;297.00;1723.00;464.20
E;000050539;100;306.00;2571.00;437.70
E;000050542;100;316.00;3667.00;717.33
E;000050700;100;300.00;2912.00;416.47
E;000050701;102;299.00;26379.00;1210.78
E;000050705;100;304.00;1734.00;463.03
E;000050706;97;312.00;2942.00;477.99
E;000050710;100;267.00;198967.00;4367.34
E;000050932;100;300.00;2583.00;513.41
E;000050935;100;303.00;1566.00;425.42
E;000050938;100;300.00;2542.00;488.44
E;000050944;100;301.00;2515.00;406.00
E;000050945;100;308.00;2451.00;435.66
E;000051362;100;302.00;1390.00;372.77
E;000051368;100;303.00;2559.00;448.10
E;000051369;100;311.00;2484.00;426.92
E;000051374;100;299.00;25493.00;881.77
E;000051376;100;308.00;1553.00;440.06
E;000051629;100;305.00;3053.00;456.84
E;000051637;98;300.00;85242.00;2166.89
E;000051640;100;301.00;25792.00;872.47
E;000051645;100;299.00;1784.00;425.17
E;000051649;100;306.00;111980.00;2628.91
E;000051828;102;304.00;1839.00;411.22
E;000051831;100;307.00;1606.00;406.38
E;000051839;100;308.00;1082.00;402.05
E;000051843;100;316.00;1967.00;415.89
E;000052209;100;305.00;1455.00;399.18
E;000052213;100;316.00;2704.00;485.84
E;000052491;100;306.00;2401.00;434.51
E;000052495;99;310.00;4852.00;497.02
E;000052498;100;306.00;25649.00;914.60
E;000052502;100;309.00;26199.00;1010.26
E;000052614;100;305.00;3162.00;489.58
E;000052617;97;312.00;3036.00;478.16
E;000052620;103;310.00;5988.00;528.74
E;000052622;101;321.00;2292.00;415.57
E;000052810;100;291.00;2408.00;479.44
E;000052813;100;305.00;2932.00;458.20
E;000052820;100;305.00;1775.00;505.23
E;000052823;98;268.00;38944.00;1388.48
E;000053035;98;306.00;2608.00;435.97
E;000053037;100;305.00;25495.00;930.58
E;000053044;100;315.00;2332.00;431.82
E;000053047;102;315.00;1830.00;416.02
E;000053243;99;306.00;2801.00;558.62
E;000053247;100;305.00;1749.00;427.47
E;000053249;100;309.00;2483.00;439.57
E;000053252;100;309.00;1772.00;453.34
E;000053599;100;309.00;67989.00;1971.53
E;000053601;100;300.00;1542.00;421.49
E;000053606;100;317.00;50326.00;1361.37
E;000053609;100;309.00;1438.00;399.27
E;000053824;100;311.00;2333.00;456.45
E;000053832;100;304.00;2543.00;484.85
E;000053835;100;308.00;25363.00;909.94
E;000053846;100;311.00;2753.00;438.13
E;000053849;100;309.00;2658.00;433.02
E;000053850;100;316.00;54894.00;1483.77
E;000053981;100;307.00;1519.00;466.76
E;000053991;66;298.00;2672.00;478.01
F;000028015;90;302.00;2447.00;443.16
F;000028020;48;306.00;2252.00;504.56
F;000028223;90;305.00;2778.00;494.76
F;000028224;90;303.00;1845.00;450.16
F;000028228;90;303.00;25028.00;1062.37
F;000028435;90;303.00;954.00;409.79
F;000028439;90;306.00;2145.00;437.53
F;000028441;90;305.00;198812.00;4725.13
F;000028446;90;303.00;4787.00;551.79
F;000028449;90;304.00;722.00;352.59
F;000028453;90;303.00;2685.00;505.43
F;000028591;90;305.00;1870.00;420.12
F;000028645;90;304.00;26014.00;745.88
F;000028648;90;307.00;1595.00;424.11
F;000028651;90;305.00;1262.00;408.31
F;000028883;90;306.00;3317.00;517.90
F;000028885;90;306.00;2722.00;462.14
F;000028890;90;306.00;1769.00;382.03
F;000028898;92;309.00;26065.00;795.84
F;000029229;91;305.00;2467.00;415.44
F;000029231;89;302.00;836.00;374.61
F;000029233;90;305.00;2463.00;437.82
F;000029367;90;306.00;56300.00;1712.68
F;000029370;90;305.00;1946.00;474.65
F;000029372;90;302.00;1751.00;362.72
F;000029375;90;302.00;25937.00;985.49
F;000029440;90;301.00;1398.00;395.01
F;000029444;90;303.00;1307.00;448.61
F;000029795;90;301.00;2253.00;475.80
F;000029801;90;304.00;1483.00;426.71
F;000029806;90;300.00;25750.00;1351.09
F;000029812;90;302.00;3295.00;485.04
F;000029814;90;304.00;1027.00;410.53
F;000030096;90;301.00;2325.00;468.62
F;000030099;90;302.00;4465.00;531.04
F;000030104;90;304.00;2610.00;560.91
F;000030107;90;305.00;2370.00;451.08
F;000030301;90;301.00;25739.00;957.69
F;000030307;90;302.00;2976.00;409.27
F;000030313;91;303.00;28163.00;1276.05
F;000030316;90;305.00;2460.00;441.13
F;000030321;90;303.00;230159.00;5568.21
F;000030323;90;307.00;1611.00;435.34
F;000030326;90;304.00;3470.00;477.40
F;000030461;90;303.00;6964.00;556.68
F;000030464;90;302.00;1272.00;404.36
F;000030467;90;304.00;1888.00;500.51
F;000030616;90;313.00;1884.00;503.33
F;000030624;90;362.00;26775.00;1101.08
F;000030656;90;356.00;2760.00;508.96
F;000030658;90;295.00;6967.00;646.73
F;000031303;90;308.00;3136.00;437.42
F;000031306;90;356.00;3176.00;555.23
F;000031318;90;287.00;2298.00;492.39
F;000031319;90;290.00;26248.00;1087.69
F;000031321;90;305.00;25402.00;1000.99
F;000031326;90;286.00;873.00;413.41
F;000031330;90;303.00;58825.00;2001.90
F;000031335;90;288.00;2706.00;492.42
F;000031337;90;310.00;1573.00;425.61
F;000031643;90;274.00;1483.00;435.10
F;000031651;90;271.00;25479.00;1135.42
F;000031659;90;290.00;3203.00;565.82
F;000031660;89;291.00;4124.00;537.95
F;000031663;90;274.00;7191.00;657.01
F;000031665;90;284.00;2484.00;426.19
